familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia,tavg_w,tmin_w,tmax_w,prcp_w,wdir_w,wspd_w,pres_w
BOLLERIA,6286,2021-08-21,,3.135999917984009,87.0,272.8320064544678,4,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PASTELERIA,6451,2021-08-21,,37.90900039672852,18.0,682.3619842529297,4,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
BOLLERIA,5803,2021-08-21,,2.726999998092652,66.0,179.98199462890625,5,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
BOLLERIA,3880,2021-08-21,,2.5910000801086426,108.0,279.8279972076416,3,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PASTELERIA,6549,2021-08-21,,28.5,18.0,513.0,5,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
BOLLERIA,6425,2021-08-21,,31.36400032043457,26.36999946832657,827.0678958892822,2,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PANADERIA,1084,2021-08-21,,0.8650000095367432,276.0,238.7399995326996,4,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PASTELERIA,5404,2021-08-21,,39.54499816894531,31.050000190734863,1227.8730087280271,1,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PASTELERIA,5403,2021-08-21,,34.090999603271484,29.100000381469727,992.0489883422852,2,26.6,23.5,31.9,0.0,141.0,11.4,1016.6
PANADERIA,417,2021-09-28,,4.327000141143799,51.0,220.6770000457764,5,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
BOLLERIA,6286,2021-09-28,,3.4089999198913574,72.0,245.44800567626956,4,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
BOLLERIA,5803,2021-09-28,,3.0,48.0,144.0,5,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
BOLLERIA,6425,2021-09-28,,32.590999603271484,10.656000018119812,347.2901973724365,2,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
BOLLERIA,3880,2021-09-28,,3.0,105.0,315.0,3,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PASTELERIA,5403,2021-09-28,,36.81800079345703,6.0,220.9080047607422,2,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PANADERIA,1043,2021-09-28,,2.740000009536743,123.0,337.0200033187866,2,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PANADERIA,968,2021-09-28,,2.308000087738037,273.0,630.0839881896973,1,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PANADERIA,900,2021-09-28,,0.8650000095367432,558.0,482.6700069904328,3,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PASTELERIA,6523,2021-09-28,,36.81800079345703,9.0,331.3620071411133,3,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PANADERIA,1084,2021-09-28,,0.8650000095367432,417.0,360.7050085067749,4,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PASTELERIA,6451,2021-09-28,,40.77299880981445,9.0,366.9570007324219,4,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
BOLLERIA,3960,2021-09-28,,2.5910000801086426,141.0,365.3310012817383,1,21.2,16.2,27.6,0.0,295.0,13.3,1020.4
PANADERIA,1043,2021-10-28,,2.740000009536743,204.0,558.9600105285645,2,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
BOLLERIA,6286,2021-10-28,,3.4089999198913574,93.0,317.0369997024536,4,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PASTELERIA,6451,2021-10-28,,40.77299880981445,3.0,122.31900024414062,4,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
BOLLERIA,5803,2021-10-28,,3.0,90.0,270.0,5,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
BOLLERIA,3880,2021-10-28,,3.0,105.0,315.0,3,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PANADERIA,417,2021-10-28,,4.327000141143799,54.0,233.6579990386963,5,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PANADERIA,968,2021-10-28,,2.308000087738037,270.0,623.1599922180176,1,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PANADERIA,1084,2021-10-28,,0.8650000095367432,405.0,350.3250041007996,4,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PASTELERIA,5403,2021-10-28,,36.81800079345703,6.299999952316284,231.9530029296875,2,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
BOLLERIA,6425,2021-10-28,,32.590999603271484,12.422999948263168,404.8776216506958,2,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
BOLLERIA,3960,2021-10-28,,2.5910000801086426,231.0,598.52099609375,1,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PASTELERIA,6523,2021-10-28,,36.81800079345703,6.0,220.9080047607422,3,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PANADERIA,900,2021-10-28,,0.8650000095367432,498.0,430.77000427246094,3,18.4,14.7,23.5,0.0,137.0,9.2,1018.4
PANADERIA,1043,2021-11-04,,2.740000009536743,183.0,501.420015335083,2,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PASTELERIA,5404,2021-11-04,,40.77299880981445,12.0,489.2770080566406,1,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PANADERIA,417,2021-11-04,,4.327000141143799,78.0,337.5059967041016,5,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PASTELERIA,5403,2021-11-04,,36.81800079345703,9.0,331.3620071411133,2,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
BOLLERIA,3960,2021-11-04,,2.5910000801086426,294.0,761.7540006637573,1,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
BOLLERIA,6425,2021-11-04,,32.590999603271484,14.888999998569489,485.24798583984375,2,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PANADERIA,968,2021-11-04,,2.308000087738037,255.0,588.5399932861328,1,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
BOLLERIA,3880,2021-11-04,,3.0,168.0,504.0,3,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
BOLLERIA,6286,2021-11-04,,3.4089999198913574,87.0,296.58299922943115,4,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PANADERIA,900,2021-11-04,,0.8650000095367432,531.0,459.3150062561035,3,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
BOLLERIA,5803,2021-11-04,,3.0,63.0,189.0,5,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PANADERIA,1084,2021-11-04,,0.8650000095367432,480.0,415.19999837875366,4,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PASTELERIA,6451,2021-11-04,,40.77299880981445,6.0,244.63800048828125,4,14.9,9.1,20.1,0.0,293.0,17.2,1014.8
PANADERIA,1084,2021-12-14,,0.8650000095367432,156.0,134.9400019645691,4,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PANADERIA,417,2021-12-14,,4.327000141143799,66.0,285.5819978713989,5,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
BOLLERIA,5803,2021-12-14,,3.0,78.0,234.0,5,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
BOLLERIA,3880,2021-12-14,,3.0,93.0,279.0,3,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PANADERIA,968,2021-12-14,,2.308000087738037,279.0,643.9319915771484,1,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
BOLLERIA,6286,2021-12-14,,3.4089999198913574,87.0,296.58299827575684,4,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PASTELERIA,6523,2021-12-14,,36.81800079345703,6.0,220.9080047607422,3,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PASTELERIA,5404,2021-12-14,,40.77299880981445,3.0,122.31900024414062,1,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PASTELERIA,6549,2021-12-14,,29.86400032043457,9.0,268.77600860595703,5,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
BOLLERIA,6425,2021-12-14,,32.590999603271484,13.617000102996826,443.7916030883789,2,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PANADERIA,900,2021-12-14,,0.8650000095367432,474.0,410.0100016593933,3,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PANADERIA,1043,2021-12-14,,2.740000009536743,153.0,419.22000885009766,2,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
BOLLERIA,3960,2021-12-14,,2.5910000801086426,240.0,621.8400068283081,1,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PASTELERIA,6451,2021-12-14,,40.77299880981445,3.0,122.31900024414062,4,12.1,6.4,17.8,0.0,268.0,12.3,1024.6
PANADERIA,417,2022-07-26,,4.614999771118164,30.0,138.4500026702881,5,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
BOLLERIA,5803,2022-07-26,,3.5450000762939453,33.0,116.9850025177002,5,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PANADERIA,968,2022-07-26,,2.45199990272522,207.0,507.5639982223511,1,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PASTELERIA,6523,2022-07-26,,39.54499816894531,3.0,118.63500213623048,3,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PASTELERIA,5403,2022-07-26,,39.54499816894531,9.0,355.9050064086914,2,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PANADERIA,1084,2022-07-26,,1.1540000438690186,351.0,405.0539989471436,4,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
BOLLERIA,3880,2022-07-26,,3.2730000019073486,102.0,333.84600830078125,3,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PASTELERIA,6451,2022-07-26,,43.5,12.0,522.0,4,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PANADERIA,1043,2022-07-26,,3.0290000438690186,126.0,381.6540012359619,2,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PANADERIA,900,2022-07-26,,1.0099999904632568,504.0,509.0399997234345,3,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
BOLLERIA,6286,2022-07-26,,3.818000078201294,45.0,171.8100070953369,4,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
BOLLERIA,6425,2022-07-26,,34.090999603271484,20.99399983882904,715.706111907959,2,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PASTELERIA,5404,2022-07-26,,42.27299880981445,15.0,634.0960083007812,1,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
BOLLERIA,3960,2022-07-26,,2.5910000801086426,132.0,342.0119962692261,1,30.2,23.9,40.7,0.0,305.0,17.8,1013.1
PANADERIA,1084,2023-03-06,,1.2000000476837158,312.0,374.399998664856,4,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,5404,2023-03-06,,43.5,3.5999999046325684,156.60000610351562,1,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PANADERIA,1043,2023-03-06,,3.150000095367432,114.0,359.09999656677246,2,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PANADERIA,968,2023-03-06,,2.549999952316284,261.0,665.550012588501,1,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
BOLLERIA,6286,2023-03-06,,4.363999843597412,99.0,432.0359992980957,4,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
BOLLERIA,5803,2023-03-06,,3.5450000762939453,78.0,276.5100040435791,5,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PANADERIA,417,2023-03-06,,4.800000190734863,72.0,345.60000801086426,5,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
BOLLERIA,6425,2023-03-06,,34.090999603271484,10.611000001430511,361.7394962310791,2,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
BOLLERIA,3960,2023-03-06,,3.2730000019073486,201.0,657.8730163574219,1,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,6523,2023-03-06,,40.77299880981445,3.0,122.31900024414062,3,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,5403,2023-03-06,,40.77299880981445,6.449999809265137,262.9860076904297,2,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,6451,2023-03-06,,43.5,12.0,522.0,4,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
BOLLERIA,3880,2023-03-06,,3.5450000762939453,108.0,382.8599987030029,3,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PANADERIA,900,2023-03-06,,1.0499999523162842,429.0,450.44999742507935,3,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,6549,2023-03-06,,32.590999603271484,3.0,97.77300262451172,5,13.6,9.0,19.7,6.9,263.0,10.2,1015.1
PASTELERIA,6451,2022-08-23,,43.5,3.0,130.5,4,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PANADERIA,417,2022-08-23,,4.614999771118164,60.0,276.9000015258789,5,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
BOLLERIA,6425,2022-08-23,,34.090999603271484,30.43499994277954,1037.5596237182615,2,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
BOLLERIA,3960,2022-08-23,,2.5910000801086426,183.0,474.15299701690674,1,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PANADERIA,900,2022-08-23,,1.0099999904632568,393.0,396.9299914836884,3,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
BOLLERIA,6286,2022-08-23,,3.818000078201294,78.0,297.8040084838867,4,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PANADERIA,1084,2022-08-23,,1.1540000438690186,273.0,315.04199409484863,4,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
BOLLERIA,3880,2022-08-23,,3.2730000019073486,105.0,343.6650085449219,3,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PASTELERIA,6549,2022-08-23,,32.590999603271484,36.0,1173.280029296875,5,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PASTELERIA,5404,2022-08-23,,42.27299880981445,12.0,507.2770080566406,1,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PANADERIA,968,2022-08-23,,2.45199990272522,234.0,573.7679958343506,1,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
BOLLERIA,5803,2022-08-23,,3.5450000762939453,48.0,170.16000366210938,5,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PANADERIA,1043,2022-08-23,,3.0290000438690186,150.0,454.3499927520752,2,24.8,21.3,30.2,0.0,153.0,11.0,1013.5
PASTELERIA,6549,2023-02-11,,32.590999603271484,18.0,586.6380157470703,5,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PANADERIA,968,2023-02-11,,2.549999952316284,195.0,497.2500057220459,1,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PANADERIA,1043,2023-02-11,,3.150000095367432,186.0,585.8999967575073,2,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,5803,2023-02-11,,3.5450000762939453,141.0,499.84500885009766,5,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,6286,2023-02-11,,4.091000080108643,156.0,638.1959972381592,4,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,6425,2023-02-11,,34.090999603271484,19.148999750614166,652.8088092803955,2,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PANADERIA,900,2023-02-11,,1.0499999523162842,183.0,192.14999914169312,3,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,3960,2023-02-11,,2.726999998092652,375.0,1022.624969482422,1,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PASTELERIA,5403,2023-02-11,,40.77299880981445,46.08000087738037,1878.820022583008,2,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,3880,2023-02-11,,3.5450000762939453,285.0,1010.3250160217284,3,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PANADERIA,1084,2023-02-11,,1.2000000476837158,315.0,377.9999966621399,4,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PASTELERIA,6451,2023-02-11,,43.5,24.0,1044.0,4,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PASTELERIA,5404,2023-02-11,,43.5,63.29999923706055,2753.550048828125,1,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PANADERIA,417,2023-02-11,,4.800000190734863,72.0,345.5999946594238,5,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
PASTELERIA,6523,2023-02-11,,40.77299880981445,24.0,978.552001953125,3,13.7,12.5,15.9,0.0,105.0,40.5,1028.6
BOLLERIA,6425,2021-06-18,,31.36400032043457,22.07999992370605,692.5172080993652,2,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,417,2021-06-18,,4.038000106811523,90.0,363.4200019836426,5,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,1043,2021-06-18,,2.595999956130981,174.0,451.7039966583252,2,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,968,2021-06-18,,2.1630001068115234,261.0,564.5429935455322,1,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,900,2021-06-18,,0.8650000095367432,861.0,744.7650103569031,3,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
BOLLERIA,3880,2021-06-18,,2.5910000801086426,105.0,272.05499935150146,3,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
BOLLERIA,5803,2021-06-18,,2.726999998092652,108.0,294.5159912109375,5,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
BOLLERIA,6286,2021-06-18,,3.135999917984009,60.0,188.16000270843503,4,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PASTELERIA,5404,2021-06-18,,39.54499816894531,6.150000095367432,243.2020034790039,1,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,1084,2021-06-18,,0.8650000095367432,483.0,417.7950110435486,4,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PASTELERIA,6549,2021-06-18,,28.5,9.0,256.5,5,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PASTELERIA,6523,2021-06-18,,32.590999603271484,6.0,195.54600524902344,3,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PASTELERIA,5403,2021-06-18,,34.090999603271484,18.0,613.6389923095703,2,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PASTELERIA,6451,2021-06-18,,37.90900039672852,9.0,341.18099212646484,4,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
BOLLERIA,3960,2021-06-18,,2.318000078201294,288.0,667.5840029716492,1,23.2,19.1,28.9,0.0,172.0,12.5,1013.2
PANADERIA,1084,2021-06-17,,0.8650000095367432,369.0,319.185005903244,4,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PASTELERIA,6523,2021-06-17,,32.590999603271484,3.0,97.77300262451172,3,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
BOLLERIA,6425,2021-06-17,,31.36400032043457,7.920000046491623,248.403000831604,2,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PANADERIA,1043,2021-06-17,,2.595999956130981,228.0,591.8880043029785,2,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PANADERIA,417,2021-06-17,,4.038000106811523,69.0,278.62200355529785,5,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PASTELERIA,6451,2021-06-17,,37.90900039672852,3.0,113.72699737548828,4,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PANADERIA,968,2021-06-17,,2.1630001068115234,231.0,499.6529889106751,1,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
BOLLERIA,6286,2021-06-17,,3.135999917984009,66.0,206.9760046005249,4,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
BOLLERIA,5803,2021-06-17,,2.726999998092652,63.0,171.80099487304688,5,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PANADERIA,900,2021-06-17,,0.8650000095367432,693.0,599.4449892044067,3,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PASTELERIA,5404,2021-06-17,,39.54499816894531,7.800000190734863,308.45098876953125,1,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
BOLLERIA,3880,2021-06-17,,2.5910000801086426,90.0,233.19000244140625,3,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
BOLLERIA,3960,2021-06-17,,2.318000078201294,207.0,479.826003074646,1,23.7,19.7,28.6,0.0,227.0,10.6,1012.3
PANADERIA,417,2021-07-05,,4.038000106811523,96.0,387.6480007171631,5,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PASTELERIA,5404,2021-07-05,,39.54499816894531,4.5,177.9530029296875,1,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
BOLLERIA,3960,2021-07-05,,2.318000078201294,240.0,556.3200001716614,1,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PANADERIA,968,2021-07-05,,2.1630001068115234,234.0,506.1419906616211,1,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
BOLLERIA,3880,2021-07-05,,2.5910000801086426,105.0,272.0549964904785,3,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PASTELERIA,6523,2021-07-05,,32.590999603271484,6.0,195.54600524902344,3,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PANADERIA,900,2021-07-05,,0.8650000095367432,489.0,422.9850015640259,3,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PANADERIA,1084,2021-07-05,,0.8650000095367432,465.0,402.224997997284,4,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
BOLLERIA,5803,2021-07-05,,2.726999998092652,33.0,89.99099731445312,5,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PANADERIA,1043,2021-07-05,,2.595999956130981,210.0,545.1599998474121,2,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
BOLLERIA,6425,2021-07-05,,31.36400032043457,16.18499982357025,507.6263980865479,2,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PASTELERIA,6549,2021-07-05,,28.5,12.0,342.0,5,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
BOLLERIA,6286,2021-07-05,,3.135999917984009,45.0,141.12000179290771,4,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PASTELERIA,5403,2021-07-05,,34.090999603271484,10.5,357.9560089111328,2,27.7,23.4,31.8,0.0,154.0,18.1,1012.9
PANADERIA,1084,2022-03-24,,1.0099999904632568,405.0,409.05000019073486,4,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PASTELERIA,5404,2022-03-24,,42.27299880981445,3.0,126.81900024414062,1,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PASTELERIA,5403,2022-03-24,,39.54499816894531,14.039999961853027,555.2119979858398,2,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
BOLLERIA,5803,2022-03-24,,3.5450000762939453,78.0,276.51000595092773,5,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PASTELERIA,6451,2022-03-24,,43.5,15.0,652.5,4,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PANADERIA,1043,2022-03-24,,3.0290000438690186,153.0,463.4370021820069,2,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
BOLLERIA,6286,2022-03-24,,3.818000078201294,108.0,412.34400939941406,4,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
BOLLERIA,3880,2022-03-24,,3.2730000019073486,105.0,343.6650085449219,3,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PANADERIA,900,2022-03-24,,1.0099999904632568,381.0,384.8099994659424,3,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
BOLLERIA,6425,2022-03-24,,34.090999603271484,8.111999928951263,276.5467071533203,2,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PANADERIA,968,2022-03-24,,2.45199990272522,291.0,713.5319995880127,1,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PASTELERIA,6523,2022-03-24,,39.54499816894531,3.0,118.63500213623048,3,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PANADERIA,417,2022-03-24,,4.614999771118164,75.0,346.1250047683716,5,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
BOLLERIA,3960,2022-03-24,,2.5910000801086426,156.0,404.19599628448486,1,15.4,12.9,17.6,32.8,176.0,21.6,1010.0
PANADERIA,1084,2022-05-01,Día de la Madre,1.0099999904632568,450.0,454.5000033378601,4,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PASTELERIA,6523,2022-05-01,Día de la Madre,39.54499816894531,30.0,1186.3500213623047,3,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
BOLLERIA,5803,2022-05-01,Día de la Madre,3.5450000762939453,117.0,414.7650032043457,5,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PANADERIA,968,2022-05-01,Día de la Madre,2.45199990272522,366.0,897.43199634552,1,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PASTELERIA,6549,2022-05-01,Día de la Madre,32.590999603271484,30.0,977.7300186157228,5,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
BOLLERIA,3960,2022-05-01,Día de la Madre,2.5910000801086426,465.0,1204.8150033950806,1,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PANADERIA,417,2022-05-01,Día de la Madre,4.614999771118164,27.0,124.60500240325928,5,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PASTELERIA,5404,2022-05-01,Día de la Madre,42.27299880981445,56.25,2377.8519744873047,1,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
BOLLERIA,6286,2022-05-01,Día de la Madre,3.818000078201294,219.0,836.1420135498047,4,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PASTELERIA,5403,2022-05-01,Día de la Madre,39.54499816894531,10.5,415.2230072021485,2,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PASTELERIA,6451,2022-05-01,Día de la Madre,43.5,30.0,1305.0,4,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PANADERIA,900,2022-05-01,Día de la Madre,1.0099999904632568,390.0,393.8999907970429,3,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
BOLLERIA,3880,2022-05-01,Día de la Madre,3.2730000019073486,282.0,922.9860229492188,3,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
BOLLERIA,6425,2022-05-01,Día de la Madre,34.090999603271484,49.0289997458458,1671.447490692139,2,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PANADERIA,1043,2022-05-01,Día de la Madre,3.0290000438690186,270.0,817.8299770355225,2,19.7,12.0,29.4,0.0,287.0,13.1,1019.2
PANADERIA,900,2023-01-30,,1.0499999523162842,327.0,343.3500065803528,3,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
PANADERIA,1043,2023-01-30,,3.150000095367432,162.0,510.2999973297119,2,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
BOLLERIA,6425,2023-01-30,,34.090999603271484,6.624000072479248,225.818696975708,2,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
PASTELERIA,5404,2023-01-30,,43.5,3.0,130.5,1,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
BOLLERIA,3960,2023-01-30,,2.726999998092652,261.0,711.7469787597656,1,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
PASTELERIA,6549,2023-01-30,,32.590999603271484,6.0,195.54600524902344,5,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
PASTELERIA,5403,2023-01-30,,40.77299880981445,3.0,122.31900024414062,2,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
BOLLERIA,3880,2023-01-30,,3.5450000762939453,183.0,648.7350025177002,3,10.2,5.3,14.7,0.0,71.0,19.5,1027.1
